date,open,close,high,low,change,volume,market_cap
2016-06-22,665.91,596.12,678.67,587.48,-10.48,266392992,9352374507
2016-06-21,735.88,666.65,735.88,639.07,-9.41,309944000,10456853278
2016-06-20,763.93,737.23,764.08,732.73,-3.5,174511008,11561085979
2016-06-19,756.69,763.78,766.62,745.63,0.94,136184992,11974386667
2016-06-18,748.76,756.23,777.99,733.93,1.0,252718000,11852610450
2016-06-17,768.49,748.91,775.36,716.56,-2.55,363320992,11734973407
2016-06-16,696.52,766.31,773.72,696.52,10.02,271633984,12004751236
2016-06-15,685.68,694.47,696.30,672.56,1.28,99223800,10876756116
2016-06-14,704.50,685.56,704.50,662.80,-2.69,186694000,10734585656
2016-06-13,671.65,704.38,716.00,664.49,4.87,243295008,11026918233
2016-06-12,609.68,672.78,684.84,607.04,10.35,277084992,10529624647
2016-06-11,578.67,606.73,607.12,578.67,4.85,82357000,9493578714
2016-06-10,575.84,577.47,579.13,573.33,0.28,66991900,9033522014
2016-06-09,582.20,574.63,582.20,570.95,-1.3,71301000,8987040811
2016-06-08,577.17,581.65,582.84,573.13,0.78,80265800,9094354021
2016-06-07,585.45,576.60,590.26,567.51,-1.51,107770000,9013335474
2016-06-06,574.60,585.54,586.47,574.60,1.9,72138896,9151021089
2016-06-05,573.31,574.98,582.81,569.18,0.29,68874096,8983555643
2016-06-04,569.71,572.73,590.13,564.24,0.53,94925296,8945981422
2016-06-03,537.68,569.19,574.64,536.92,5.86,122020000,8889102698
2016-06-02,536.52,537.97,540.35,533.08,0.27,60378200,8399598923
2016-06-01,531.11,536.92,543.08,525.64,1.09,86061800,8381321200
2016-05-31,534.19,531.39,546.62,520.66,-0.52,138450000,8293035755
2016-05-30,528.47,533.86,544.35,522.96,1.02,87958704,8330000111
2016-05-29,527.48,526.23,553.96,512.18,-0.24,148736992,8209050618
2016-05-28,473.03,530.04,533.47,472.70,12.05,181199008,8266477338
2016-05-27,453.52,473.46,478.15,453.52,4.4,164780992,7382558440
2016-05-26,449.67,453.38,453.64,447.90,0.83,65203800,7067871184
2016-05-25,446.06,449.60,450.30,446.06,0.79,65231000,7007360094
2016-05-24,444.29,445.98,447.10,443.93,0.38,65783100,6949432035
2016-05-23,439.35,444.15,444.35,438.82,1.09,50582500,6919346395
2016-05-22,443.22,439.32,443.43,439.04,-0.88,39657600,6842082300
2016-05-21,442.97,443.19,443.78,441.71,0.05,42762300,6900237725
2016-05-20,437.79,442.68,444.05,437.39,1.12,81987904,6890716750
2016-05-19,454.52,438.71,454.63,438.71,-3.48,96027400,6827425412
2016-05-18,453.69,454.62,456.00,453.30,0.2,86850096,7073564772
2016-05-17,454.01,453.78,455.07,453.61,-0.05,64100300,7058821457
2016-05-16,457.59,454.16,458.20,452.95,-0.75,59171500,7063120268
2016-05-15,455.76,457.57,458.69,455.46,0.4,28514000,7114461730
2016-05-14,455.82,455.67,456.84,454.79,-0.03,37209000,7083394303
2016-05-13,454.85,455.67,457.05,453.45,0.18,60845000,7081726955
2016-05-12,452.45,454.77,454.95,449.25,0.51,59849300,7065960832
2016-05-11,450.86,452.73,454.58,450.86,0.41,50605200,7032699388
2016-05-10,460.52,450.89,461.93,448.95,-2.09,58956100,7002714977
2016-05-09,458.21,460.48,462.48,456.53,0.5,55493100,7149827444
2016-05-08,458.43,458.55,459.42,455.98,0.03,40315000,7117822794
2016-05-07,459.64,458.54,460.67,457.32,-0.24,38364500,7115722136
2016-05-06,447.94,459.60,461.38,447.07,2.6,72796800,7130556704
2016-05-05,446.71,447.98,448.51,445.88,0.28,50440800,6948331748
2016-05-04,450.18,446.72,450.38,445.63,-0.77,50407300,6927161701
2016-05-03,444.73,450.30,451.10,442.62,1.25,59366400,6980826502
2016-05-02,451.93,444.67,452.45,441.78,-1.61,92127000,6891791430
2016-05-01,448.48,451.88,452.48,447.93,0.76,40660100,7001712750
2016-04-30,455.18,448.32,455.59,447.70,-1.51,69322600,6944860514
2016-04-29,449.41,455.10,455.38,446.02,1.27,49258500,7048201013
2016-04-28,445.04,449.01,449.55,436.65,0.89,74064704,6952183242
2016-04-27,466.26,444.69,467.08,444.13,-4.63,93564896,6883732526
2016-04-26,461.65,466.09,467.96,461.62,0.96,78971904,7213507974
2016-04-25,459.12,461.43,466.62,453.59,0.5,87091800,7139621427
2016-04-24,450.56,458.55,460.15,448.93,1.77,68198400,7093731211
2016-04-23,445.86,450.28,450.28,444.33,0.99,50485400,6964275296
2016-04-22,449.69,445.74,449.81,444.15,-0.88,58804400,6892364370
2016-04-21,441.42,449.42,450.55,440.95,1.81,68204704,6947795903
2016-04-20,435.32,441.39,443.05,434.41,1.39,72890096,6821898724
2016-04-19,428.70,435.51,436.02,428.10,1.59,52810500,6729223763
2016-04-18,427.61,428.59,429.27,427.09,0.23,55670900,6620723761
2016-04-17,430.64,427.40,431.37,426.08,-0.75,52125900,6600878376
2016-04-16,429.58,430.57,432.63,428.98,0.23,39392800,6648182380
2016-04-15,424.43,429.71,429.93,424.43,1.24,54801500,6633436610
2016-04-14,423.93,424.28,425.37,423.01,0.08,45281000,6548113819
2016-04-13,425.63,423.73,426.66,422.92,-0.45,69060400,6537929600
2016-04-12,422.84,425.19,427.28,422.84,0.56,70728800,6558651418
2016-04-11,421.87,422.48,422.74,420.53,0.14,50747500,6515321585
2016-04-10,419.59,421.56,422.43,419.26,0.47,73478600,6499536744
2016-04-09,420.81,419.41,420.89,416.52,-0.33,49792700,6464539022
2016-04-08,422.91,420.35,425.36,419.64,-0.61,63454700,6477294354
2016-04-07,423.62,422.74,423.66,420.52,-0.21,57858600,6512693215
2016-04-06,424.28,423.41,424.53,422.73,-0.21,59091000,6521491709
2016-04-05,421.02,424.03,424.26,420.61,0.71,60718000,6529351750
2016-04-04,421.30,421.44,422.34,419.60,0.03,50634300,6487898586
2016-04-03,421.17,420.90,421.58,419.70,-0.06,38053700,6477828309
2016-04-02,418.42,420.87,422.08,418.42,0.59,45681200,6475857111
2016-04-01,416.76,417.96,418.17,415.83,0.29,51235700,6429593619
2016-03-31,415.26,416.73,418.37,415.26,0.35,60215200,6409062819
2016-03-30,416.83,414.82,416.83,412.50,-0.48,66034100,6378356002
2016-03-29,424.30,416.52,426.20,412.68,-1.83,75411504,6402954687
2016-03-28,426.55,424.23,426.86,423.29,-0.54,68522800,6519889575
2016-03-27,418.14,426.77,428.80,417.71,2.06,71229400,6557030843
2016-03-26,417.36,417.95,418.99,416.26,0.14,44650400,6420042696
2016-03-25,416.51,417.18,418.08,415.56,0.16,52560000,6406608048
2016-03-24,418.42,416.39,418.68,415.49,-0.49,68346704,6393094869
2016-03-23,418.16,418.04,419.27,417.36,-0.03,61444200,6416845742
2016-03-22,413.13,418.09,418.38,412.53,1.2,66813300,6416025151
2016-03-21,413.42,413.31,413.42,410.38,-0.03,61655400,6341110984
2016-03-20,410.40,413.76,414.63,410.40,0.82,45947900,6346546570
2016-03-19,409.27,410.44,410.98,407.23,0.29,58423000,6294271612
2016-03-18,420.55,409.55,420.55,406.14,-2.62,104940000,6279128504
2016-03-17,417.89,420.62,421.00,417.89,0.65,83528600,6447467967
2016-03-16,416.89,417.01,417.69,415.91,0.03,65185800,6390672724
2016-03-15,416.39,416.83,418.13,414.98,0.11,66781700,6386304534
2016-03-14,414.20,416.44,416.68,414.20,0.54,95259400,6378632901
2016-03-13,411.65,414.07,416.60,411.64,0.59,74322800,6340701565
2016-03-12,421.61,411.62,421.80,410.09,-2.37,92712896,6301963440
2016-03-11,417.24,421.69,423.93,417.01,1.07,73969696,6454555816
2016-03-10,414.74,417.13,417.51,413.25,0.58,81022896,6383105414
2016-03-09,413.89,414.86,416.03,411.61,0.23,70012304,6346735710
2016-03-08,414.46,413.97,416.24,411.09,-0.12,70311696,6331422309
2016-03-07,407.76,414.32,415.92,406.31,1.61,85762400,6335164892
2016-03-06,400.52,407.71,411.91,395.78,1.8,91212496,6232667872
2016-03-05,410.78,400.57,411.26,394.04,-2.49,135384992,6122091567
2016-03-04,421.84,410.94,425.18,410.94,-2.58,90856096,6279024638
2016-03-03,423.91,421.65,425.37,419.41,-0.53,100484000,6441066887
2016-03-02,435.13,423.99,435.92,423.99,-2.56,74955296,6475329604
2016-03-01,437.92,435.12,439.65,432.32,-0.64,74895800,6643686404
2016-02-29,433.44,437.70,441.51,431.69,0.98,60694700,6681444705
2016-02-28,432.57,433.50,435.68,423.82,0.21,53033400,6615986322
2016-02-27,432.84,432.52,434.23,428.10,-0.07,41893600,6599515471
2016-02-26,424.63,432.15,432.15,421.62,1.77,61486000,6592327507
2016-02-25,425.04,424.54,427.72,420.42,-0.12,70798000,6474784226
2016-02-24,420.96,424.95,425.55,413.91,0.95,67743696,6479395124
2016-02-23,438.26,420.74,439.86,417.82,-4.0,85244896,6413836323
2016-02-22,438.99,437.75,439.05,432.92,-0.28,85385200,6671673493
2016-02-21,437.77,438.80,448.05,429.08,0.24,89820704,6686294225
2016-02-20,421.60,437.16,441.98,421.60,3.69,93992096,6659985887
2016-02-19,422.73,420.79,423.10,417.60,-0.46,55711300,6408881658
2016-02-18,416.57,422.37,426.00,415.64,1.39,76752600,6431547586
2016-02-17,407.66,416.32,421.17,406.78,2.12,83193600,6337628174
2016-02-16,401.43,407.49,408.95,401.43,1.51,73093104,6201590434
2016-02-15,407.57,400.18,410.38,397.75,-1.81,74070496,6089064891
2016-02-14,392.93,407.23,407.23,392.93,3.64,74469800,6194711495
2016-02-13,384.64,391.86,391.86,384.64,1.88,61911700,5959279526
2016-02-12,379.69,384.26,384.95,379.60,1.2,67042800,5842238586
2016-02-11,382.11,379.65,383.13,376.40,-0.64,74375600,5770550973
2016-02-10,376.15,381.65,385.48,375.78,1.46,85130896,5799042060
2016-02-09,373.42,376.03,377.25,372.90,0.7,55318500,5712106127
2016-02-08,376.76,373.45,379.88,373.33,-0.88,47671100,5671240831
2016-02-07,376.51,376.62,380.87,374.90,0.03,37076300,5718023735
2016-02-06,386.59,376.52,386.63,372.39,-2.6,49249300,5714879155
2016-02-05,388.90,386.55,391.09,385.57,-0.6,43825000,5865136968
2016-02-04,370.17,389.59,391.61,369.99,5.25,69285504,5909517630
2016-02-03,374.65,369.95,374.95,368.05,-1.25,45933400,5609971377
2016-02-02,372.92,374.45,375.88,372.92,0.41,40378700,5676528707
2016-02-01,369.35,373.06,378.07,367.96,1.0,51656700,5653747618
2016-01-31,378.29,368.77,380.35,367.83,-2.52,37894300,5587253351
2016-01-30,378.86,378.26,380.92,376.49,-0.16,30284400,5729296096
2016-01-29,380.11,379.47,384.38,365.45,-0.17,86125296,5745985821
2016-01-28,395.15,380.29,395.50,379.73,-3.76,59247900,5756710303
2016-01-27,392.44,394.97,396.84,391.78,0.64,47424400,5977545745
2016-01-26,392.00,392.15,397.77,390.58,0.04,58147000,5933372928
2016-01-25,402.32,391.73,402.32,388.55,-2.63,59062400,5925345408
2016-01-24,388.10,402.97,405.48,387.51,3.83,54824800,6093787908
2016-01-23,382.43,387.49,394.54,381.98,1.32,56247400,5858059876
2016-01-22,409.75,382.49,410.41,375.28,-6.65,91546600,5780764155
2016-01-21,419.63,410.26,422.88,406.30,-2.23,68338000,6198658815
2016-01-20,379.74,420.23,425.27,376.60,10.66,121720000,6347836794
2016-01-19,387.03,380.15,387.73,378.97,-1.78,46819800,5740934168
2016-01-18,381.73,387.17,388.10,376.67,1.43,54403900,5845656048
2016-01-17,387.15,382.30,390.96,380.09,-1.25,45319600,5770478451
2016-01-16,365.07,387.54,390.56,354.91,6.15,120352000,5848063566
2016-01-15,430.26,364.33,430.26,364.33,-15.32,153351008,5496598039
2016-01-14,432.29,430.31,433.32,427.85,-0.46,43945500,6490638885
2016-01-13,434.67,432.37,435.19,424.44,-0.53,173888000,6520360056
2016-01-12,448.18,435.69,448.18,435.69,-2.79,115607000,6568800100
2016-01-11,448.70,448.43,450.66,443.86,-0.06,40450000,6758931030
2016-01-10,448.24,447.99,448.31,440.35,-0.06,35995900,6750440386
2016-01-09,453.38,447.61,454.64,446.89,-1.27,32278000,6742767343
2016-01-08,457.54,453.23,462.93,447.94,-0.94,56993000,6825700454
2016-01-07,430.01,458.05,458.77,429.08,6.52,87562200,6896279078
2016-01-06,431.86,429.11,431.86,426.34,-0.64,34042500,6458942098
2016-01-05,433.07,431.96,434.18,429.68,-0.26,34522600,6500393256
2016-01-04,430.06,433.09,434.52,429.08,0.7,38477500,6515713340
2016-01-03,433.58,430.01,433.74,424.71,-0.82,39633800,6467429942
2016-01-02,434.62,433.44,436.06,431.87,-0.27,30096600,6517390487
2016-01-01,430.72,434.33,436.25,427.52,0.84,36278900,6529299589
2015-12-31,425.88,430.57,432.92,418.73,1.1,45996600,6471217491
2015-12-30,433.30,426.62,434.39,422.08,-1.54,46889400,6410381455
2015-12-29,422.10,432.98,432.98,420.63,2.58,51596500,6504194854
2015-12-28,423.34,422.28,429.77,418.48,-0.25,49638600,6341733237
2015-12-27,416.51,422.82,424.01,408.88,1.51,53591200,6348296234
2015-12-26,455.76,417.27,457.49,405.76,-8.45,116166000,6262844602
2015-12-25,454.86,455.65,458.30,452.08,0.17,39078500,6836936569
2015-12-24,443.09,454.98,458.46,443.08,2.68,57157200,6825070740
2015-12-23,436.72,442.40,444.53,436.62,1.3,47161400,6634776277
2015-12-22,437.44,436.57,443.69,435.52,-0.2,50840400,6545633139
2015-12-21,442.84,438.64,444.73,427.31,-0.95,77639696,6574990256
2015-12-20,462.23,442.68,462.64,434.34,-4.23,75409400,6633988873
2015-12-19,463.55,462.32,465.58,456.77,-0.27,47892700,6926346391
2015-12-18,455.85,463.62,465.18,454.94,1.7,60220100,6943912954
2015-12-17,454.78,456.08,457.86,448.86,0.29,47978400,6829095335
2015-12-16,465.21,454.93,465.21,443.85,-2.21,107944000,6810202753
2015-12-15,443.88,465.32,465.32,443.88,4.83,83121104,6963784692
2015-12-14,433.27,444.18,447.14,430.46,2.52,130496000,6645395797
2015-12-13,431.66,433.76,441.68,426.27,0.49,55050600,6487293999
2015-12-12,452.33,435.00,469.10,410.74,-3.83,131969000,6504325267
2015-12-11,415.28,451.94,451.94,415.28,8.83,110944000,6755795193
2015-12-10,417.99,415.48,419.51,411.55,-0.6,52138900,6209105142
2015-12-09,414.44,417.56,423.12,406.29,0.75,90917200,6238015413
2015-12-08,395.75,415.56,415.56,389.95,5.01,57801400,6206381460
2015-12-07,389.98,395.54,399.97,385.41,1.43,63455800,5905560136
2015-12-06,389.55,388.78,402.81,387.09,-0.2,77762000,5803305524
2015-12-05,363.72,388.95,389.79,363.23,6.94,66282200,5804247032
2015-12-04,361.26,363.18,363.52,355.76,0.53,35784100,5418154665
2015-12-03,359.33,361.05,370.27,357.41,0.48,50714900,5384892776
2015-12-02,361.85,359.19,362.23,349.46,-0.74,54160500,5355891235
2015-12-01,377.41,362.49,378.93,356.56,-3.95,60452200,5403653927
2015-11-30,371.44,377.32,382.36,370.38,1.58,71701600,5623195997
2015-11-29,357.47,371.29,371.94,355.67,3.87,40409300,5531872177
2015-11-28,357.14,357.38,359.54,352.17,0.07,36816600,5323252537
2015-11-27,351.86,358.04,363.59,347.87,1.76,55179100,5331719786
2015-11-26,328.30,352.68,366.76,328.23,7.43,106105000,5250750575
2015-11-25,320.05,328.21,329.13,316.77,2.55,41666900,4884886822
2015-11-24,323.01,320.05,323.06,318.12,-0.92,29362600,4762244474
2015-11-23,324.35,323.05,325.12,321.29,-0.4,27478900,4805632296
2015-11-22,326.98,324.54,327.01,321.26,-0.75,23439400,4826466938
2015-11-21,322.09,326.93,328.16,319.60,1.5,28200500,4860628038
2015-11-20,326.41,322.02,326.47,312.22,-1.34,53152900,4786301542
2015-11-19,334.68,326.15,335.33,325.27,-2.55,45011100,4846272452
2015-11-18,334.59,334.59,336.53,330.64,0.0,43783800,4970560298
2015-11-17,330.36,335.09,338.35,329.61,1.43,51001600,4976765824
2015-11-16,319.73,330.75,331.63,315.90,3.45,47980100,4911040461
2015-11-15,333.05,320.17,334.66,317.49,-3.87,44213100,4752464063
2015-11-14,336.62,332.91,338.18,329.97,-1.1,38612000,4940266781
2015-11-13,338.50,336.75,340.91,326.08,-0.52,52003000,4996160115
2015-11-12,314.08,338.15,345.08,313.36,7.66,78477800,5015563456
2015-11-11,339.82,311.08,340.58,301.00,-8.46,107070000,4612831323
2015-11-10,379.98,336.82,381.39,329.11,-11.36,95797904,4993021697
2015-11-09,374.32,380.26,385.28,362.89,1.59,68224400,5635560843
2015-11-08,384.28,373.37,389.89,368.70,-2.84,51817600,5532072311
2015-11-07,374.27,386.48,390.59,372.43,3.26,56625100,5725035162
2015-11-06,388.05,374.47,395.84,354.02,-3.5,122687000,5545657295
2015-11-05,408.08,386.35,447.56,374.58,-5.32,151824992,5720251077
2015-11-04,403.66,411.56,495.56,380.55,1.96,263900000,6092006971
2015-11-03,361.87,403.42,417.90,357.65,11.48,206162000,5969855535
2015-11-02,325.94,361.19,365.36,323.21,10.81,101918000,5343556482
2015-11-01,315.01,325.43,327.47,311.88,3.31,37001100,4813287206
2015-10-31,328.51,314.17,332.78,309.25,-4.37,48598100,4645486246
2015-10-30,313.94,328.02,334.17,313.94,4.48,78305000,4849062146
2015-10-29,304.32,313.86,318.17,301.82,3.13,64495900,4638392428
2015-10-28,293.70,304.62,306.33,293.70,3.72,50808100,4500730950
2015-10-27,285.18,293.79,296.21,285.01,3.02,46331800,4339689442
2015-10-26,283.63,285.30,285.30,280.51,0.59,32108800,4213260473
2015-10-25,281.45,283.68,294.06,281.45,0.79,45717100,4188180600
2015-10-24,276.50,281.65,281.71,276.50,1.86,25942400,4157184875
2015-10-23,273.65,276.50,278.68,273.54,1.04,29442500,4080023363
2015-10-22,266.50,274.02,276.51,266.14,2.82,37808600,4042524308
2015-10-21,269.31,266.27,270.77,263.84,-1.13,25637300,3927192474
2015-10-20,263.57,269.46,270.83,263.23,2.23,30889800,3973292564
2015-10-19,261.86,263.44,264.82,260.95,0.6,25258800,3883581668
2015-10-18,270.91,261.64,271.67,260.78,-3.42,22434300,3856061829
2015-10-17,262.75,270.64,273.58,262.37,3.0,43199600,3987684186
2015-10-16,254.30,262.87,266.14,253.93,3.37,35901500,3872283809
2015-10-15,252.11,254.32,255.96,252.05,0.88,25223500,3745440578
2015-10-14,249.49,251.99,254.27,248.90,1.0,27462600,3710065546
2015-10-13,245.20,249.51,250.24,243.76,1.76,28198500,3672589342
2015-10-12,246.88,245.31,247.45,245.18,-0.64,17388300,3609927997
2015-10-11,244.74,247.05,247.24,244.15,0.94,16827300,3634686068
2015-10-10,243.74,244.94,245.32,243.07,0.49,15912700,3602763687
2015-10-09,242.50,243.93,244.23,242.12,0.59,17353100,3586932176
2015-10-08,243.07,242.30,244.25,242.18,-0.32,18515300,3562238314
2015-10-07,246.17,242.97,246.68,242.59,-1.3,22999200,3571170510
2015-10-06,240.36,246.06,246.93,240.14,2.37,27535100,3615828118
2015-10-05,238.15,240.38,240.38,237.04,0.94,23335900,3531508720
2015-10-04,238.53,238.26,238.97,237.94,-0.11,12999000,3499387367
2015-10-03,237.20,238.73,239.32,236.94,0.65,16482700,3505385987
2015-10-02,237.26,237.29,238.54,236.60,0.01,19677900,3483431578
2015-10-01,236.00,237.55,238.45,235.62,0.66,20488800,3486370082
2015-09-30,236.64,236.06,237.73,235.63,-0.25,19743500,3463625759
2015-09-29,239.02,236.69,239.80,235.93,-0.97,22691300,3471967520
2015-09-28,232.84,239.14,239.34,232.47,2.71,24713000,3506933730
2015-09-27,234.14,232.76,234.53,232.48,-0.59,14179900,3412467834
2015-09-26,235.08,234.34,235.40,233.36,-0.31,13724100,3434809258
2015-09-25,234.36,235.14,237.43,233.68,0.33,22363600,3445723754
2015-09-24,230.36,234.53,235.65,230.29,1.81,25097800,3435744312
2015-09-23,230.94,230.28,231.84,229.59,-0.29,17254100,3372747846
2015-09-22,226.97,230.62,232.39,225.12,1.61,25009300,3376737583
2015-09-21,231.22,227.09,231.22,226.52,-1.79,19678800,3324121324
2015-09-20,231.40,231.21,232.37,230.91,-0.08,14444700,3383764499
2015-09-19,232.86,231.49,233.21,231.09,-0.59,12712600,3387141915
2015-09-18,233.52,232.98,234.35,232.18,-0.23,20242200,3408098085
2015-09-17,229.08,229.81,230.29,228.93,0.32,18935400,3360247349
2015-09-16,230.25,229.09,231.21,227.40,-0.5,20144200,3349613966
2015-09-15,230.49,230.30,259.18,229.82,-0.08,19177800,3366532054
2015-09-14,230.61,230.64,232.44,227.96,0.01,20997800,3370579521
2015-09-13,235.24,230.51,235.93,229.33,-2.01,18478800,3367774557
2015-09-12,239.85,235.23,240.12,234.75,-1.93,17962600,3435801820
2015-09-11,238.33,240.11,241.17,238.33,0.75,19224700,3506204486
2015-09-10,238.34,238.48,241.29,235.79,0.06,21215500,3481466104
2015-09-09,243.41,238.17,244.42,237.82,-2.15,23635700,3475960739
2015-09-08,239.85,243.61,245.78,239.68,1.57,26879200,3554439286
2015-09-07,239.93,239.85,242.11,238.72,-0.03,21192200,3498762116
2015-09-06,234.87,239.84,242.91,234.68,2.12,25473700,3497748612
2015-09-05,230.20,235.02,236.14,229.44,2.09,20671400,3426594646
2015-09-04,227.21,230.30,230.90,227.05,1.36,20962400,3356910010
2015-09-03,229.32,227.18,229.60,226.67,-0.93,17482000,3310618588
2015-09-02,228.03,229.28,230.58,226.48,0.55,18760400,3340404203
2015-09-01,230.26,228.12,231.22,226.86,-0.93,20575200,3322548147
2015-08-31,229.11,230.06,231.96,225.91,0.41,20710700,3349845416
2015-08-30,229.90,228.76,232.07,226.25,-0.5,19412600,3330085315
2015-08-29,231.55,229.78,233.22,227.33,-0.76,17142500,3344063019
2015-08-28,224.70,231.40,235.22,220.93,2.98,31336600,3366649823
2015-08-27,226.05,224.77,228.64,223.68,-0.57,21905400,3269360632
2015-08-26,222.08,225.83,231.18,220.20,1.69,31808000,3284040048
2015-08-25,210.07,221.61,226.32,199.57,5.49,61089200,3221751642
2015-08-24,228.11,210.49,228.14,210.44,-7.72,59220700,3059460627
2015-08-23,230.38,228.17,232.71,225.58,-0.96,18406600,3315466697
2015-08-22,232.66,230.39,234.96,222.70,-0.98,23205900,3346961926
2015-08-21,235.35,232.57,236.43,231.72,-1.18,23173800,3377704243
2015-08-20,226.90,235.35,237.37,226.90,3.72,32275000,3417123139
2015-08-19,225.67,226.68,237.41,222.77,0.45,60869200,3290448603
2015-08-18,257.93,211.08,257.99,211.08,-18.16,42147200,3063104570
2015-08-17,258.49,257.98,260.51,257.12,-0.2,21617900,3742748055
2015-08-16,261.87,258.51,262.44,257.04,-1.28,29717000,3749501856
2015-08-15,265.53,261.55,266.67,261.30,-1.5,19321100,3792757590
2015-08-14,264.13,265.68,267.47,261.48,0.59,27091200,3851715726
2015-08-13,266.18,264.08,266.23,262.84,-0.79,27685500,3827588724
2015-08-12,270.60,266.38,270.67,265.47,-1.56,26815400,3859888131
2015-08-11,264.34,270.39,270.39,264.09,2.29,25433900,3917142819
2015-08-10,265.48,264.47,267.03,262.60,-0.38,20979400,3830352069
2015-08-09,261.12,265.08,267.00,260.47,1.52,23789600,3838130130
2015-08-08,279.74,261.00,279.93,260.71,-6.7,58533000,3778049024
2015-08-07,278.74,279.58,280.39,276.37,0.3,42484800,4045993359
2015-08-06,281.91,278.58,281.91,278.40,-1.18,18792100,4030445072
2015-08-05,284.85,281.88,285.50,281.49,-1.04,20128000,4077254001
2015-08-04,281.23,285.22,285.71,281.23,1.42,21908700,4124558889
2015-08-03,282.81,281.23,285.47,280.23,-0.56,21474100,4065895598
2015-08-02,280.45,282.61,283.03,277.53,0.77,17722200,4084832103
2015-08-01,284.69,281.60,284.93,278.11,-1.09,18995000,4069120370
2015-07-31,287.70,284.65,288.96,282.34,-1.06,23629100,4112089481
2015-07-30,289.10,287.72,290.13,286.57,-0.48,21635800,4155381827
2015-07-29,294.48,289.59,294.54,288.78,-1.66,24672600,4181390010
2015-07-28,293.63,294.43,296.65,293.42,0.27,25453600,4250112630
2015-07-27,292.64,293.62,297.77,287.45,0.33,30592000,4237522843
2015-07-26,288.64,292.69,293.05,287.71,1.4,16032300,4222888242
2015-07-25,288.16,288.70,290.73,286.00,0.19,20662200,4164295442
2015-07-24,276.01,288.28,289.25,275.25,4.45,37199400,4157148934
2015-07-23,277.34,276.05,278.11,275.72,-0.47,18531300,3979625902
2015-07-22,275.66,277.22,277.67,274.38,0.57,19389800,3995572964
2015-07-21,278.88,275.83,280.55,275.42,-1.09,22930700,3974491489
2015-07-20,273.50,278.98,278.98,272.96,2.0,22711400,4018965413
2015-07-19,274.77,273.61,275.67,272.51,-0.42,15332500,3940581988
2015-07-18,279.33,274.90,282.53,274.08,-1.59,25187100,3958065833
2015-07-17,278.09,279.47,280.28,272.04,0.5,27591400,4022845730
2015-07-16,286.04,278.09,291.18,275.24,-2.78,49482600,4001916229
2015-07-15,288.05,285.83,293.25,285.37,-0.77,27486600,4112343300
2015-07-14,292.03,287.46,296.15,286.64,-1.56,28727200,4134767190
2015-07-13,310.83,292.05,310.95,281.01,-6.04,62053900,4199736520
2015-07-12,293.14,310.87,314.39,292.51,6.05,56405000,4469117252
2015-07-11,284.88,293.11,298.51,283.53,2.89,41109900,4212919911
2015-07-10,269.16,284.89,294.59,268.80,5.84,100390000,4093705987
2015-07-09,270.83,269.23,272.33,267.09,-0.59,40301200,3867547719
2015-07-08,265.98,270.79,272.97,264.39,1.81,36980200,3889020940
2015-07-07,269.96,266.21,271.34,264.83,-1.39,28857600,3822200106
2015-07-06,271.11,269.03,277.42,267.60,-0.77,49154800,3861831490
2015-07-05,260.80,271.91,274.51,258.70,4.26,44156100,3901985539
2015-07-04,256.49,260.89,261.46,254.20,1.72,15620400,3742827088
2015-07-03,255.46,256.34,257.08,253.51,0.34,19033800,3676575981
2015-07-02,258.55,255.41,261.63,254.12,-1.21,21551900,3662295200
2015-07-01,263.35,258.62,265.17,255.77,-1.8,27029800,3707306173
2015-06-30,257.04,263.07,267.87,255.95,2.35,44533800,3770229522
2015-06-29,248.72,257.06,257.17,248.58,3.35,34742900,3683193712
2015-06-28,250.96,249.01,251.17,247.43,-0.78,15137600,3566939394
2015-06-27,243.55,250.99,251.34,243.12,3.05,20488600,3594402691
2015-06-26,242.60,243.59,243.75,241.55,0.41,13983500,3487699724
2015-06-25,240.37,242.80,243.33,240.37,1.01,16133100,3475370256
2015-06-24,244.28,240.51,244.34,240.51,-1.54,17344900,3441763637
2015-06-23,246.93,244.30,247.30,243.13,-1.07,15108700,3494929113
2015-06-22,243.97,246.99,247.92,243.78,1.24,17692500,3532599174
2015-06-21,245.10,243.94,245.22,241.88,-0.47,10600900,3488106467
2015-06-20,244.53,245.21,245.83,240.63,0.28,20608100,3505477188
2015-06-19,249.04,244.61,250.98,243.79,-1.78,23965300,3495994564
2015-06-18,249.43,249.01,252.11,244.13,-0.17,30980200,3557986321
2015-06-17,250.82,249.28,256.85,246.48,-0.61,43858400,3560953387
2015-06-16,236.76,250.90,251.74,236.12,5.97,41612000,3582987588
2015-06-15,233.42,236.82,237.84,233.42,1.46,19912100,3381329191
2015-06-14,232.44,233.54,234.86,232.00,0.47,12165900,3333657006
2015-06-13,229.92,232.40,232.65,229.21,1.08,13305300,3316504361
2015-06-12,229.71,229.98,231.06,229.31,0.12,14017700,3281061201
2015-06-11,228.85,229.71,230.29,228.77,0.38,14416000,3276293900
2015-06-10,228.99,228.80,229.78,228.01,-0.08,15904800,3262644979
2015-06-09,228.54,229.05,230.95,227.93,0.22,28353100,3265176585
2015-06-08,222.88,228.49,229.46,222.84,2.52,23378400,3256350969
2015-06-07,225.60,222.88,226.19,222.65,-1.21,13318400,3175547196
2015-06-06,225.01,225.62,225.72,224.38,0.27,11131500,3213722676
